LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,target,BILL_AMT_MEAN,BILL_AMT_TREND,BILL_AMT_MAX,PAY_AMT_MEAN,PAY_RATIO
100000,2,2,2,27,0,0,0,0,0,0,0,32749.666666666668,4863,37767,1376.6666666666667,0.042036051257519164
330000,1,1,2,25,0,0,0,0,2,0,0,42667.5,20782,51137,2538.3333333333335,0.05949102556590692
50000,1,3,1,46,0,0,0,0,0,0,0,19645.166666666668,18229,35713,1171.1666666666667,0.05961602090420884
50000,2,2,2,26,1,2,2,0,0,0,0,40143.666666666664,20869,51486,1677.0,0.041774958274862786
30000,1,2,2,28,0,0,0,0,0,0,0,22526.666666666668,29242,29507,1342.6666666666667,0.05960343296833383
140000,2,2,2,26,0,0,0,0,0,0,1,105239.83333333333,-5277,107699,4173.5,0.0396570373385236
160000,2,1,2,28,0,0,0,0,-1,0,0,56231.833333333336,-14183,99669,22051.833333333332,0.392159245504474
400000,2,2,2,29,-1,0,-1,-1,-1,-1,0,5671.666666666667,17046,19532,2470.8333333333335,0.4356450191007934
50000,1,2,1,25,0,0,0,0,0,0,0,28925.333333333332,-839,29928,1140.3333333333333,0.039423342859776896
140000,2,2,1,48,0,-1,-1,-1,-1,-1,0,4515.833333333333,-20207,21361,4583.5,1.0149843144491604
160000,2,2,1,33,-1,-1,-1,-1,0,-1,0,13701.166666666666,5805,52572,11443.5,0.835220844940212
100000,2,3,1,43,0,0,-2,-2,-2,-2,0,10361.666666666666,62170,62170,0.0,0.0
220000,1,1,1,48,2,0,0,0,0,0,1,188240.0,47978,213522,7003.333333333333,0.037204278226377674
510000,2,1,2,29,0,0,0,0,0,0,0,85535.16666666667,41592,107686,26745.0,0.3126784110239258
50000,1,2,2,29,0,0,0,0,0,0,0,33700.166666666664,20967,49276,2752.0,0.08166131720416814
160000,2,1,1,38,-1,-1,-1,-1,2,-1,0,10546.166666666666,-8179,18941,7357.0,0.6975994437157261
230000,2,1,2,37,-2,-2,-2,-2,-2,-2,0,8955.833333333334,1945,50815,8658.666666666666,0.9668186470642969
80000,2,1,2,37,-1,-1,-1,-1,-1,-1,0,5842.333333333333,-6757,16872,4826.166666666667,0.8260683516859703
150000,2,2,1,25,-1,-1,-2,-1,-1,-1,0,1184.0,5840,6156,210.66666666666666,0.17792792792792791
10000,1,3,2,23,0,0,0,0,0,2,0,8689.333333333334,-2437,9729,655.3333333333334,0.0754181371796839
130000,2,3,2,49,0,0,0,0,0,0,1,59630.166666666664,61503,91362,1664.3333333333333,0.027910928752505025
40000,2,1,2,48,0,0,0,0,0,0,0,34662.5,-802,35673,1533.3333333333333,0.04423608606803702
50000,1,2,2,27,3,2,2,0,0,-1,1,12286.166666666666,11080,14880,1105.1666666666667,0.08995211416633885
100000,1,3,2,32,0,0,0,0,0,0,0,30034.833333333332,51877,70003,1614.3333333333333,0.053748702894971946
120000,1,1,1,34,-1,2,-1,0,0,0,0,735.6666666666666,1082,1350,300.0,0.4077933846850929
260000,2,1,2,58,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
200000,2,2,2,33,0,0,0,0,0,0,0,13478.5,-652,16325,1920.3333333333333,0.14247381632476414
360000,2,2,2,28,-2,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
70000,2,2,2,36,0,0,0,0,0,0,0,44292.166666666664,53614,69120,4707.833333333333,0.10629042757748737
460000,1,1,1,40,2,-1,-1,-1,-1,-1,1,4673.166666666667,-22364,22535,4654.5,0.9960055636791612
50000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,456.0,840,1156,316.0,0.6929824561403509
50000,1,3,1,33,0,0,0,0,0,0,0,35298.5,31156,50859,1167.3333333333333,0.03307033821078327
250000,2,2,1,31,0,0,0,0,0,0,0,100668.5,1810,103109,4483.333333333333,0.044535612762019235
30000,2,1,2,27,0,0,-1,0,0,-2,0,1074.6666666666667,1512,2458,527.3333333333334,0.49069478908188585
270000,1,2,1,44,0,0,0,0,-1,-1,0,81099.0,84129,127543,24035.666666666668,0.29637439014866607
180000,2,3,2,30,0,0,0,0,0,0,0,126701.83333333333,93731,163935,4532.0,0.03576901675982063
100000,2,1,2,28,0,0,0,0,0,0,0,53863.666666666664,-2771,56265,3366.3333333333335,0.062497292547233456
230000,2,3,1,32,0,0,0,0,0,0,0,111252.83333333333,96669,195126,4833.333333333333,0.04344458643000852
210000,2,1,1,46,-1,-1,-1,-1,-1,-1,0,35173.166666666664,109760,110346,20078.333333333332,0.5708423561521804
210000,1,1,2,38,2,0,0,0,0,0,0,59828.333333333336,13953,63663,2300.6666666666665,0.03845446694709864
440000,2,2,1,46,0,0,0,0,0,0,0,138029.83333333334,83019,181557,4957.666666666667,0.03591735603051997
100000,2,2,2,25,2,0,0,0,0,0,1,67273.0,19531,71678,2201.6666666666665,0.032727344799052614
240000,2,2,1,46,0,0,0,0,0,0,0,9349.5,4440,11765,1049.1666666666667,0.11221633955469991
280000,1,1,2,33,-1,-1,-1,-1,-1,-1,1,-56043.166666666664,340501,898,57956.5,0.0
50000,2,2,2,22,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
30000,1,2,1,43,3,2,2,2,2,2,0,2162.0,-866,2610,333.3333333333333,0.1541782300339192
10000,1,2,2,27,0,0,2,0,0,0,1,9474.666666666666,-3167,10227,911.6666666666666,0.09622150295524909
130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0.0,0,0,250.0,0.0
200000,1,1,2,31,0,0,0,0,0,0,0,163159.66666666666,60363,197344,6070.833333333333,0.03720792924722
120000,2,2,1,29,-1,-1,-1,-1,-1,-1,0,1294.1666666666667,-134,2179,1452.5,1.1223438506117192
210000,2,2,1,36,0,0,0,0,0,0,0,143074.66666666666,11596,148190,5451.5,0.03810248261979759
280000,2,1,1,36,0,0,0,0,0,0,0,45606.666666666664,28212,63225,1953.0,0.04282268674170443
300000,1,1,2,34,1,-2,-1,0,-1,-1,1,7566.666666666667,-203,19595,5466.5,0.7224449339207049
100000,1,2,2,37,0,0,0,0,0,0,0,77141.83333333333,34696,99209,2550.5,0.033062475829154524
440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0.0,0,0,27000.0,0.0
50000,2,3,1,40,0,0,0,0,0,0,0,25716.833333333332,35483,51213,1267.6666666666667,0.04929326446361333
20000,2,1,2,25,0,0,2,0,0,0,1,16407.833333333332,-542,27820,1916.6666666666667,0.11681412333539876
200000,2,1,2,27,-1,-1,-1,0,0,0,0,3039.3333333333335,-6543,7414,2154.5,0.7088725597718798
110000,2,2,2,26,-2,-2,-2,-2,-2,-2,0,2143.3333333333335,32,5704,2020.6666666666667,0.9427682737169517
500000,2,2,1,36,-1,-1,-1,-1,-1,-1,0,7921.5,10483,23956,6175.333333333333,0.7795661596078184
300000,2,2,1,27,1,-1,-1,-2,-2,-2,0,869.1666666666666,0,5215,869.1666666666666,1.0
30000,1,3,1,55,2,2,2,3,3,4,1,12143.833333333334,-4794,14514,1483.3333333333333,0.12214704308085035
60000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,10985.333333333334,9111,20847,7851.833333333333,0.7147560383541691
400000,2,2,1,38,-1,0,-1,-1,0,-1,0,3525.5,1620,5322,3192.1666666666665,0.9054507634850848
180000,2,2,1,34,0,0,0,0,0,0,0,137944.33333333334,10456,147042,5333.333333333333,0.038662938914972945
20000,1,1,2,40,0,0,0,2,0,0,0,13174.5,-3406,16567,1766.6666666666667,0.13409743570280971
200000,2,3,1,49,-1,2,2,2,0,0,1,55507.833333333336,-7544,59983,2714.3333333333335,0.048900005104384664
100000,1,1,2,27,0,0,0,0,0,0,0,32417.166666666668,49293,55734,811.8333333333334,0.02504331552726693
60000,1,2,2,23,0,0,0,0,0,0,1,28588.666666666668,30161,49507,1335.5,0.04671431569619663
110000,2,2,2,36,0,0,0,0,0,0,0,50636.166666666664,-5833,53652,2250.0,0.04443464322272948
260000,2,3,1,53,1,-1,-1,-2,-2,-1,0,337.5,-485,526,414.0,1.2266666666666666
50000,2,3,1,46,3,2,2,0,0,0,0,35586.0,23639,50955,1228.6666666666667,0.03452668652466326
180000,1,2,2,29,1,-2,-2,-2,-2,-2,0,-2.0,0,-2,0.0,0.0
110000,1,2,2,29,1,2,2,0,0,0,1,51891.0,10393,58362,1725.6666666666667,0.033255606302955557
340000,2,1,2,27,0,0,0,0,0,0,0,153856.16666666666,68917,180140,15024.5,0.09765289442412124
50000,1,2,2,24,-1,0,0,0,0,0,0,5275.0,-6686,8384,1836.5,0.3481516587677725
230000,2,2,1,28,0,0,0,-2,-1,-1,1,9221.166666666666,20188,26361,1958.3333333333333,0.21237370542411482
360000,2,2,2,32,0,0,0,0,0,0,0,95901.5,-7709,100738,9500.0,0.09905997299312315
210000,1,2,2,43,1,-2,-1,0,0,0,0,26783.166666666668,-37056,45075,8668.833333333334,0.32366722879420534
220000,2,2,1,41,-1,2,2,-1,2,-1,1,562.5,325,950,320.8333333333333,0.5703703703703703
60000,2,2,1,34,2,2,2,2,2,0,1,28347.0,-5327,30225,1685.1666666666667,0.059447795769099615
340000,1,2,1,55,-2,-1,-1,-2,-2,-2,0,22927.666666666668,42980,50396,27397.666666666668,1.1949609641917334
150000,1,1,1,40,2,2,2,2,2,2,0,104009.16666666667,-9573,109428,4283.333333333333,0.041182267588593946
200000,2,2,1,37,1,-1,2,-1,-1,-1,1,7898.333333333333,-17072,23209,8566.666666666666,1.0846170078075543
130000,2,2,2,40,0,0,2,0,0,0,1,11085.666666666666,-3126,12685,1200.0,0.1082478876627477
60000,2,1,2,28,1,2,0,0,0,0,0,16044.333333333334,-21317,31857,5116.0,0.31886647414455777
400000,2,2,1,43,1,-2,-2,-2,-1,-1,0,13331.333333333334,-78388,78388,13331.333333333334,1.0
20000,1,1,2,27,0,0,0,0,0,0,0,19457.833333333332,1703,20571,917.1666666666666,0.04713611484663417
190000,2,1,2,28,0,0,0,0,0,0,0,152145.83333333334,-16897,160361,6139.333333333333,0.04035163631384362
260000,2,1,2,30,0,0,0,0,0,0,0,158850.0,-2226,160246,7333.333333333333,0.046165145315286954
140000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,65.0,390,390,0.0,0.0
50000,2,2,1,31,0,0,0,0,0,0,1,39013.333333333336,17342,49675,1767.8333333333333,0.045313568010936424
120000,2,1,2,34,-1,-1,0,-1,-1,-1,0,2831.0,52,6531,3367.3333333333335,1.1894501354056282
240000,2,2,2,30,-2,-2,-2,-2,-2,-2,0,61.333333333333336,92,92,359.8333333333333,5.866847826086956
50000,1,2,2,36,0,0,0,0,-1,0,0,3141.1666666666665,4938,6172,565.0,0.1798694752480501
200000,2,1,2,29,-1,2,-1,-1,-1,2,0,12778.166666666666,-21855,24815,5175.833333333333,0.40505288969466147
180000,1,1,1,39,0,0,-1,0,0,-1,0,153467.0,273726,281713,47483.833333333336,0.30940745133047065
180000,2,1,2,26,0,0,0,0,0,0,0,122474.5,38886,145403,4451.666666666667,0.03634770231082117
160000,2,1,2,29,-1,-1,-2,-1,0,0,0,1638.6666666666667,1443,6182,4083.3333333333335,2.4918633034987794
100000,2,2,2,26,-1,-1,-1,0,0,0,0,3203.8333333333335,-2610,4192,2329.0,0.7269416844405139
50000,2,2,2,29,0,0,0,0,0,0,1,45576.5,5936,50409,2166.6666666666665,0.047539119209826695
140000,2,2,2,31,0,0,0,0,0,0,0,139987.33333333334,-4055,142174,5750.0,0.04107514489406184
30000,2,2,2,26,0,0,0,0,0,0,1,19648.333333333332,-1951,20796,1010.6666666666666,0.051437780982271614
90000,1,1,2,26,0,0,-1,0,0,-1,0,14430.333333333334,16027,39128,5307.0,0.36776697234991107
200000,1,1,1,36,1,-2,-1,-1,-2,-1,0,-4465.833333333333,-15772,3432,28522.166666666668,0.0
380000,1,1,2,30,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
80000,2,2,2,43,0,0,0,0,0,0,0,50525.333333333336,57643,78102,2007.5,0.03973254341056631
50000,1,3,1,58,2,2,2,0,0,2,0,18202.666666666668,-2957,19089,1112.1666666666667,0.061099106358042776
180000,1,2,1,45,-1,0,0,0,0,0,1,29546.333333333332,-3448,31127,1463.5,0.04953237288326809
240000,2,2,2,26,0,0,0,0,0,0,0,120823.33333333333,37955,141315,4566.333333333333,0.03779347256324661
380000,1,2,2,34,0,0,0,0,0,0,0,180426.83333333334,25193,194314,10735.0,0.05949780197143625
110000,2,4,2,24,0,0,0,0,0,0,0,81276.0,-707,84462,3216.6666666666665,0.03957707892448775
260000,1,1,1,34,-1,-1,-1,-1,-1,-1,0,22947.833333333332,49366,51058,20277.666666666668,0.8836418834022095
500000,2,2,2,23,4,3,2,0,0,0,1,487775.5,88083,509229,12583.333333333334,0.025797386980964263
320000,2,2,2,30,0,0,0,0,0,0,0,72719.66666666667,-3305,74610,2611.5,0.03591188078419868
50000,1,2,2,32,4,3,2,0,0,0,0,41476.5,19959,45734,914.1666666666666,0.02204059326767366
110000,1,1,1,40,1,-2,-1,0,-1,-1,1,749.6666666666666,-216,2066,427.3333333333333,0.5700311249444198
230000,2,1,2,35,-2,-2,-2,-2,-2,-2,0,552.3333333333334,148,761,512.1666666666666,0.9272782136391067
330000,2,2,1,56,1,-1,-1,-2,-1,-1,0,2606.6666666666665,-8685,8676,2676.8333333333335,1.0269181585677751
50000,2,2,1,61,0,0,0,0,0,0,0,36383.666666666664,22392,50476,1708.5,0.04695788403221226
10000,1,2,2,24,-1,2,2,2,0,0,0,2458.6666666666665,755,2989,275.0,0.11184924078091107
300000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0.0,0,0,0.0,0.0
20000,2,2,1,32,3,2,0,0,0,0,1,15555.166666666666,9646,20631,531.6666666666666,0.03417942591421928
180000,1,2,1,36,2,2,-2,-2,-2,-2,1,13923.0,83538,83538,0.0,0.0
160000,1,1,2,30,-1,-1,-1,-1,-1,-1,0,10246.666666666666,-21613,21712,19987.666666666668,1.950650618087183
90000,2,1,2,34,0,0,0,2,2,2,0,42296.0,-14465,49718,3440.0,0.0813315679969737
30000,1,3,3,54,0,0,0,0,0,0,0,23523.333333333332,-2956,25943,2000.0,0.08502196400736857
180000,1,1,1,46,0,0,0,0,0,0,0,139364.33333333334,-5452,178719,31577.166666666668,0.22657997144176056
30000,1,3,1,58,0,0,0,0,0,0,0,21045.333333333332,-3294,22437,1336.0,0.06348200709579321
30000,1,2,1,43,1,2,0,0,0,2,0,22043.0,-3724,25183,1248.0,0.05661661298371365
140000,2,1,2,28,-1,0,0,-1,-1,-1,0,7504.0,7088,14446,5991.0,0.7983742004264393
210000,1,1,2,30,0,0,0,0,0,0,0,54577.5,20049,71906,4250.0,0.07787091750263386
50000,1,2,2,31,0,0,0,0,0,0,1,13991.833333333334,8039,20526,2721.1666666666665,0.1944824957415635
130000,2,2,2,29,0,0,0,0,0,0,0,78729.83333333333,13700,90780,3416.6666666666665,0.043397356783430256
50000,2,2,1,37,2,2,2,0,0,0,1,2732.8333333333335,-521,3559,583.3333333333334,0.21345368055132036
140000,1,3,1,36,0,0,0,0,0,0,0,89732.16666666667,12144,100594,7950.0,0.08859699141705037
170000,2,2,2,28,-1,0,0,2,0,0,1,4895.333333333333,-2941,5889,649.8333333333334,0.13274547187797905
80000,1,2,2,25,0,0,0,0,0,-2,0,17875.166666666668,22619,31429,3017.1666666666665,0.1687909669839908
410000,2,4,1,42,0,0,0,0,0,0,0,290242.3333333333,97930,344464,10633.333333333334,0.03663605240218806
80000,2,1,2,29,1,-1,-1,-2,-2,-2,0,13333.333333333334,0,80000,13333.333333333334,1.0
80000,1,3,1,73,-1,0,0,2,2,2,1,69364.0,-11874,75018,3905.0,0.05629721469350095
150000,1,2,1,43,0,0,0,0,0,0,0,157349.83333333334,-4510,162866,6139.0,0.039014976183641754
260000,1,1,1,30,-1,-1,-1,0,0,-1,1,431.0,840,1131,21969.166666666668,50.972544470224285
350000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0.0,0,0,0.0,0.0
280000,2,2,1,39,1,-1,0,0,0,0,1,29159.0,-34628,37297,8114.0,0.2782674302959635
310000,1,2,1,44,0,0,0,0,0,0,0,83905.66666666667,32177,103797,3346.3333333333335,0.03988208980720412
140000,2,2,2,29,0,0,0,0,0,0,0,19728.166666666668,-975,21214,2750.0,0.13939460500637835
360000,1,1,1,51,-1,-1,-1,-2,-2,-2,0,10500.0,38000,38000,4166.666666666667,0.39682539682539686
140000,2,1,2,27,0,0,0,0,0,0,0,143057.5,-192,144105,7266.666666666667,0.05079542608158724
100000,1,1,2,38,0,0,0,0,0,0,0,40130.5,11863,43011,856.8333333333334,0.021351175124489686
50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,246.66666666666666,-632,848,246.66666666666666,1.0
210000,2,2,1,30,0,0,0,0,0,0,0,94543.16666666667,30576,108423,3867.0,0.040901951313244915
120000,2,2,2,25,2,2,2,2,2,2,0,117299.66666666667,3131,120822,3613.1666666666665,0.030802872415096376
240000,1,1,2,29,0,0,0,0,0,-1,0,111151.16666666667,-28560,184922,34105.666666666664,0.306840384041553
60000,2,3,3,42,0,0,0,0,0,0,0,30834.5,12258,41322,1647.5,0.0534304107412152
150000,1,1,2,41,-1,-1,-1,-1,-1,2,1,1183.0,642,2344,881.8333333333334,0.7454212454212454
30000,1,2,1,48,0,0,0,0,0,0,0,26923.833333333332,1700,28870,1490.3333333333333,0.055353682920337
160000,2,1,2,29,2,2,2,2,2,2,1,162469.16666666666,6632,170098,5085.333333333333,0.03130029800526254
200000,1,1,1,52,-2,-2,-2,-2,-2,-2,0,15351.333333333334,-78292,82150,15412.166666666666,1.0039627393928865
120000,2,2,1,25,0,0,0,-2,-2,-2,0,7978.166666666667,26476,26476,1000.0,0.12534207942509765
500000,1,1,1,37,1,2,0,0,0,0,0,411076.3333333333,203552,507062,10784.833333333334,0.026235597768135523
320000,2,1,2,27,0,0,0,0,0,0,0,60852.5,-10934,66541,11266.833333333334,0.1851498842830341
280000,1,1,2,31,0,0,0,0,0,0,0,173955.33333333334,399,182672,7137.166666666667,0.041028731513453646
60000,2,1,2,23,1,2,2,2,2,2,1,30938.166666666668,-3633,32965,1368.1666666666667,0.04422261607830673
200000,2,1,1,38,-1,-1,-2,-1,-1,-2,0,42.833333333333336,340,367,86.16666666666667,2.0116731517509727
230000,2,1,1,32,1,-2,-1,-1,-1,-1,0,1933.3333333333333,-3404,4595,1935.1666666666667,1.0009482758620691
230000,2,2,2,27,1,2,0,0,0,0,1,10722.0,8600,13668,1240.1666666666667,0.11566560964994094
480000,2,3,1,41,-2,-2,-2,-2,-2,-2,0,48748.166666666664,-7726,199960,46618.833333333336,0.9563197248443532
50000,2,3,1,35,-1,-1,-1,-2,-2,-2,0,4583.333333333333,22500,22500,940.0,0.2050909090909091
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,3881.0,7024,14845,3312.0,0.8533883019840247
50000,2,1,2,30,0,0,0,0,0,2,0,17449.0,-4179,19450,1300.0,0.07450283683878732
50000,1,2,1,48,0,0,0,0,0,0,0,30069.5,24790,44338,2576.8333333333335,0.08569591557336616
260000,2,1,2,36,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
30000,1,1,2,24,2,0,0,0,0,2,0,27776.833333333332,-4106,30002,1434.5,0.051643755887700184
440000,2,1,2,29,0,0,0,0,0,0,0,160376.0,17725,169661,7026.0,0.04380954756322642
230000,2,2,2,38,-1,-1,-1,-1,-1,-1,0,2955.5,10237,10237,1618.1666666666667,0.5475102915468336
200000,1,2,1,38,2,2,2,0,0,0,1,102325.5,-275,105924,3416.6666666666665,0.03339017807552044
490000,2,2,1,30,0,0,0,0,0,0,0,197503.5,2280,205798,7196.833333333333,0.03643901669253118
80000,2,2,1,32,-1,-1,-2,-2,-2,-2,0,1877.0,11262,11262,0.0,0.0
20000,2,3,2,49,2,2,2,2,0,0,1,13173.833333333334,-6863,16414,1687.1666666666667,0.1280695317738446
170000,2,1,2,31,-1,-1,-1,-1,0,-1,1,232.16666666666666,0,398,232.16666666666666,1.0
70000,1,1,2,27,0,0,0,0,0,0,0,48900.166666666664,40324,70119,6106.833333333333,0.12488369160295977
210000,2,2,2,33,0,0,0,0,0,0,0,127105.5,146434,212601,4083.3333333333335,0.03212554400347218
90000,2,2,2,25,0,0,0,0,0,0,0,77501.5,14246,91894,3100.1666666666665,0.040001376317447615
390000,2,1,2,27,0,0,0,0,0,0,1,295478.5,23041,304867,10362.0,0.035068541365953866
110000,2,1,2,29,0,0,0,0,0,0,0,50715.333333333336,-5083,53206,2259.5,0.044552600791345154
580000,2,1,1,36,0,0,0,0,0,0,0,165693.33333333334,-8204,169365,6130.666666666667,0.03700008046994448
360000,1,3,1,55,0,0,-1,-1,-1,-2,0,6116.0,9210,17231,4207.333333333333,0.6879223893612383
270000,2,2,1,32,1,2,2,2,2,2,1,226636.83333333334,13339,234752,7000.0,0.03088641813885798
60000,2,1,2,27,-1,-1,-2,-1,2,-1,0,2445.3333333333335,13922,14072,108.33333333333333,0.0443020719738277
110000,1,3,1,37,0,0,0,0,0,0,0,61248.333333333336,1662,62499,2266.6666666666665,0.03700780973631935
50000,2,1,1,25,0,0,0,0,0,0,0,39198.666666666664,30185,51044,1462.1666666666667,0.03730143882444981
80000,2,1,2,23,0,0,0,0,0,0,1,56516.333333333336,29914,77024,8211.333333333334,0.14529133170941735
50000,1,2,2,23,-1,-1,-1,-1,0,0,0,4670.666666666667,-12234,12645,2771.6666666666665,0.5934199257779046
100000,1,1,2,32,0,0,0,0,2,2,0,88510.0,-5691,93381,3539.5,0.039989831657439835
30000,2,1,2,26,1,-2,-1,-1,-1,-1,0,689.5,-2995,2995,689.5,1.0
200000,2,1,2,27,0,0,0,0,0,0,0,121803.0,-1870,126355,5678.333333333333,0.04661899405871229
240000,1,1,2,44,0,0,0,0,0,0,1,217674.16666666666,47278,246135,8572.666666666666,0.03938302279017951
220000,1,2,2,34,0,0,0,0,0,0,0,26778.0,21702,37304,1050.0,0.03921129285234148
160000,2,1,2,28,0,0,0,0,0,0,0,100194.16666666667,62445,146433,3216.6666666666665,0.032104330757778646
180000,2,1,1,53,-1,-1,-1,0,0,-1,0,13957.833333333334,44523,46122,5379.833333333333,0.38543470213858405
200000,1,4,1,42,0,0,0,0,0,0,0,28391.166666666668,38564,38564,2007.1666666666667,0.0706968716795717
140000,2,3,1,30,0,0,0,2,0,0,0,76877.66666666667,37424,98007,4520.166666666667,0.058796876422714875
380000,1,1,1,51,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
600000,1,1,1,53,2,2,0,0,0,0,1,453090.3333333333,32435,469703,15166.666666666666,0.03347382530783045
260000,1,2,2,37,0,0,0,-1,0,0,0,155988.16666666666,124617,262736,28003.666666666668,0.17952430152287194
200000,2,1,2,26,0,0,-2,-2,-2,-2,0,27027.5,155915,156786,1232.3333333333333,0.04559553541146363
80000,1,2,2,42,0,0,0,0,0,0,0,55264.333333333336,29686,78553,10172.0,0.18406084695976307
40000,1,2,2,39,0,0,0,0,0,-1,0,20826.666666666668,34719,40034,2341.5,0.11242797695262484
130000,1,3,2,39,1,2,2,2,2,2,0,73326.33333333333,-4786,77217,3000.0,0.04091299624055024
50000,1,1,2,32,-1,0,0,0,0,-2,0,16534.333333333332,23974,25775,833.3333333333334,0.050400177408624486
230000,2,2,1,41,-1,-1,-1,-1,-1,-1,0,8122.0,-8311,18163,9895.5,1.2183575474021178
70000,1,2,1,48,0,0,0,0,0,-1,1,26097.833333333332,44527,50927,2467.8333333333335,0.09456085115622626
180000,2,2,1,38,0,0,0,0,0,0,0,139749.33333333334,26291,159019,6004.833333333333,0.042968600923558364
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,0,4689.5,-6179,8638,4777.833333333333,1.0188364075772114
290000,2,2,2,26,0,0,0,-1,-1,0,0,41433.833333333336,19359,100000,19256.0,0.46474097255463526
230000,2,1,2,28,0,0,0,0,0,0,0,94149.5,-65975,131255,24005.333333333332,0.2549703751303335
170000,2,3,3,56,1,-2,-1,-1,-2,-1,0,356.8333333333333,-150,1991,459.1666666666667,1.286781877627277
230000,1,1,1,59,-1,0,0,0,0,0,1,201767.33333333334,16788,208459,7137.0,0.03537242566520513
220000,1,1,2,38,0,0,0,0,0,0,1,198030.16666666666,47495,218541,7524.5,0.03799673618750005
230000,1,2,2,32,0,0,0,0,0,0,0,23809.5,8283,28114,872.6666666666666,0.03665203665203665
500000,1,2,1,38,0,0,0,-1,0,0,0,50146.833333333336,7891,59372,16594.666666666668,0.3309215271153712
90000,2,1,1,41,-1,-1,-1,-1,-1,-1,0,3245.1666666666665,5490,6190,2455.1666666666665,0.756561039494633
390000,2,3,2,35,0,0,0,0,0,0,1,310738.3333333333,92197,373181,11314.0,0.03641005562021637
400000,2,2,2,41,0,0,0,0,0,0,0,269690.1666666667,211011,375948,8656.333333333334,0.032097326499977444
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,0,1927.1666666666667,1545,2927,1846.0,0.957882902360979
60000,1,3,1,38,1,2,2,0,0,2,0,32007.0,-5707,35002,1583.3333333333333,0.04946834546609596
120000,2,2,1,32,-1,-1,-1,-1,-1,-1,0,3201.6666666666665,-1772,6440,3362.0,1.0500780843310775
60000,2,2,2,29,0,0,0,0,0,0,0,27943.0,4040,30391,1136.6666666666667,0.04067804697658328
50000,1,1,2,44,0,0,0,0,0,0,0,32653.0,21255,50893,1311.5,0.04016476280893027
70000,2,2,1,37,0,0,0,2,0,0,0,63433.0,15950,72972,2489.1666666666665,0.03924087882752931
500000,2,1,1,38,-1,2,-1,-1,-1,0,0,458.5,150,600,383.5,0.836423118865867
200000,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0.0,0,0,0.0,0.0
250000,2,2,1,40,0,0,0,0,-1,2,0,45803.333333333336,44011,137101,32194.0,0.7028746088348737
140000,1,2,2,26,0,0,2,2,2,2,1,138747.83333333334,1096,146193,6608.333333333333,0.047628371373967394
70000,2,2,2,28,0,0,0,0,-1,2,0,28287.333333333332,37102,41799,1801.0,0.0636680728712498
90000,1,3,1,48,1,2,2,2,2,2,0,68645.0,18226,77604,2414.3333333333335,0.03517129191249666
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,1699.6666666666667,-71,2562,1636.3333333333333,0.9627377917238673
190000,1,2,1,31,0,0,0,0,0,0,0,149033.16666666666,60089,180633,4847.666666666667,0.03252743516823437
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,0,8772.166666666666,-127,15111,7628.0,0.8695685216499155
320000,1,2,1,39,0,0,0,0,0,0,0,92703.83333333333,-1555,95323,3843.1666666666665,0.041456394287902515
220000,2,2,1,36,-1,-1,-1,0,-1,-1,1,670.6666666666666,0,1648,670.6666666666666,1.0
260000,2,1,1,34,-1,-1,-1,-1,-1,-1,0,6331.666666666667,13912,16426,4977.5,0.786127928402211
90000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,95.5,573,573,26.166666666666668,0.27399650959860383
30000,2,2,1,43,2,2,2,2,2,0,0,24034.5,9070,28703,768.3333333333334,0.03196793498235176
260000,1,2,2,30,0,0,0,2,0,0,0,111340.0,29386,222102,3686.0,0.03310580204778157
170000,2,2,2,28,0,0,-1,-1,-2,-2,0,7704.666666666667,28304,28304,718.0,0.09319027429263649
80000,2,1,1,28,0,0,0,0,0,0,1,9829.333333333334,-1916,10490,579.3333333333334,0.0589392295170917
50000,1,1,1,41,-1,-1,-1,-1,-1,-1,0,389.3333333333333,188,672,708.3333333333334,1.8193493150684934
200000,2,3,2,47,0,0,0,0,0,0,0,199441.66666666666,4466,203183,7291.5,0.03655956211089291
